web-scraper-order,web-scraper-start-url,Type_Chaussures,Prix,Adresse,Image_lien-src
"1752679933-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Crazy One","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361941_uploaded_image1_1593375627.jpg"
"1752679933-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan One","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361939_uploaded_image1_1593375589.jpg"
"1752679933-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361931_uploaded_image1_1593375516.jpg"
"1752679933-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361884_uploaded_image1_1593374854.jpg"
"1752679933-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361881_uploaded_image1_1593374815.jpg"
"1752679933-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mocassins homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2361714_uploaded_image1_1593373204.jpg"
"1752679933-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Reebok","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361522_uploaded_image1_1593369985.jpg"
"1752679933-140","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Yeezy","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361494_uploaded_image1_1593369555.jpg"
"1752679933-141","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Force","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361486_uploaded_image1_1593369253.jpg"
"1752679933-142","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Shox","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361483_uploaded_image1_1593369197.jpg"
"1752679933-143","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Nike shox","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361480_uploaded_image1_1593369152.jpg"
"1752679933-144","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Force","23 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361476_uploaded_image1_1593369114.jpg"
"1752679933-145","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361472_uploaded_image1_1593369062.jpg"
"1752679933-146","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361468_uploaded_image1_1593368983.jpg"
"1752679933-147","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Yeezy","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361464_uploaded_image1_1593368952.jpg"
"1752679933-148","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Force","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361454_uploaded_image1_1593368854.jpg"
"1752679933-149","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike tn","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361449_uploaded_image1_1593368768.jpg"
"1752679933-150","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike 270","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361445_uploaded_image1_1593368733.jpg"
"1752679933-151","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike AF 1","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361440_uploaded_image1_1593368662.jpg"
"1752679933-152","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Force One","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361439_uploaded_image1_1593368583.jpg"
"1752679933-153","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Wallabies","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361065_uploaded_image1_1593362643.jpg"
"1752679933-154","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Huarech","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2360947_uploaded_image1_1593360821.jpg"
"1752679933-155","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike TN","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2360268_uploaded_image1_1593350806.jpg"
"1752679933-156","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets All star","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2359587_uploaded_image1_1593339779.jpg"
"1752679933-157","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2359585_uploaded_image1_1593339726.jpg"
"1752679933-158","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2359582_uploaded_image1_1593339670.jpg"
"1752679933-159","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike AF","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2359581_uploaded_image1_1593339636.jpg"
"1752679933-160","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2359575_uploaded_image1_1593339543.jpg"
"1752679933-161","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Sandales  homme","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358573_uploaded_image1_1593310590.jpg"
"1752679933-162","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","3 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358565_uploaded_image1_1593309741.jpg"
"1752679933-163","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358178_uploaded_image1_1593299116.jpg"
"1752679933-164","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358176_uploaded_image1_1593299085.jpg"
"1752679933-165","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358174_uploaded_image1_1593299059.jpg"
"1752679933-166","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358173_uploaded_image1_1593299027.jpg"
"1752679933-167","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358169_uploaded_image1_1593298987.jpg"
"1752679933-168","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2358165_uploaded_image1_1593298953.jpg"
"1752679943-169","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike shox","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2375247_uploaded_image1_1593599504.jpg"
"1752679943-170","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Wallabies","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374848_uploaded_image1_1593593815.jpg"
"1752679943-171","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374843_uploaded_image1_1593593770.jpg"
"1752679943-172","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374842_uploaded_image1_1593593745.jpg"
"1752679943-173","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Sebago","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374841_uploaded_image1_1593593707.jpg"
"1752679943-174","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Mocassins Sebago","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374838_uploaded_image1_1593593653.jpg"
"1752679943-175","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Sebago","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374834_uploaded_image1_1593593603.jpg"
"1752679943-176","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Sebago","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374827_uploaded_image1_1593593556.jpg"
"1752679943-177","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Sebago","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374825_uploaded_image1_1593593501.jpg"
"1752679943-178","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussure Sebago","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2374823_uploaded_image1_1593593456.jpg"
"1752679943-179","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Adidas","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2374385_uploaded_image2_1593586700.jpeg"
"1752679943-180","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2374380_uploaded_image1_1593586522.jpg"
"1752679943-181","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2373910_uploaded_image1_1593567020.jpg"
"1752679943-182","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2373891_uploaded_image1_1593566469.jpg"
"1752679943-183","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2373888_uploaded_image1_1593566328.jpg"
"1752679943-184","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2373883_uploaded_image1_1593566220.jpg"
"1752679943-185","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2373865_uploaded_image1_1593565437.jpg"
"1752679943-186","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2373861_uploaded_image1_1593565324.jpg"
"1752679943-187","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2373839_uploaded_image1_1593564630.jpg"
"1752679943-188","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales d'été","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2373545_uploaded_image1_1593559997.jpg"
"1752679943-189","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Jordan One","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2373163_uploaded_image1_1593553778.jpg"
"1752679943-190","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures Nike AF","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2373155_uploaded_image1_1593553733.jpg"
"1752679943-191","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Jordan One","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2373152_uploaded_image1_1593553701.jpg"
"1752679943-192","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures de ville","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2372943_uploaded_image1_1593549822.jpg"
"1752679943-193","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2372940_uploaded_image1_1593549790.jpg"
"1752679943-194","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets hommes","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372293_uploaded_image1_1593540716.jpg"
"1752679943-195","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Babouches hommes","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372211_uploaded_image1_1593539223.jpg"
"1752679943-196","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Presto","15 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372207_uploaded_image1_1593539198.jpg"
"1752679943-197","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Babouches hommes","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372204_uploaded_image1_1593539148.jpg"
"1752679943-198","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Babouches hommes","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372198_uploaded_image1_1593539040.jpg"
"1752679943-199","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Babouches homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372194_uploaded_image1_1593538961.jpg"
"1752679943-200","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussure rasée","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2372068_uploaded_image1_1593537088.jpg"
"1752679943-201","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2372060_uploaded_image1_1593537029.jpg"
"1752679943-202","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2372014_uploaded_image1_1593536522.jpg"
"1752679943-203","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures","15 000CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2371636_uploaded_image1_1593531517.jpg"
"1752679943-204","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2371102_uploaded_image1_1593524349.jpg"
"1752679943-205","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussures homme","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_2370759_uploaded_image1_1593521039.jpg"
"1752679943-206","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Sandales en jean","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2370457_uploaded_image1_1593517837.jpg"
"1752679943-207","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Baskets Nike","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2370193_uploaded_image1_1593515653.jpg"
"1752679943-208","https://sn.coinafrique.com/categorie/chaussures-homme?page=117","Chaussure Nike Shox","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2370182_uploaded_image1_1593515566.jpg"
