web-scraper-order,web-scraper-start-url,Type_Habit,Prix,Adresse,Image_lien-src
"1752683790-133","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1005538_uploaded_image1_1569844704.33.png"
"1752683790-134","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1005527_uploaded_image1_1569844605.98.png"
"1752683790-135","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble petits et grands","15 000CFA","M'bour, Sénégal","https://images.coinafrique.com/thumb_988554_uploaded_image1_1569436029.51.png"
"1752683790-136","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson enfants","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_976941_uploaded_image1_1569232766.05.png"
"1752683790-137","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson enfant","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_976936_uploaded_image1_1569232707.95.png"
"1752683790-138","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe bébé - 1 an","25 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_971896_uploaded_image1_1569081271.03.png"
"1752683790-139","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe classe","5 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_961269_uploaded_image1_1568848014.85.png"
"1752683790-140","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe pour enfant","7 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_961263_uploaded_image2_1568847805.97.png"
"1752683790-141","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blousons enfants","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_930549_uploaded_image1_1568156487.01.png"
"1752683790-142","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Pull pour maman et bébé","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_929824_uploaded_image1_1568140168.74.png"
"1752683790-143","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929222_uploaded_image1_1568130259.69.png"
"1752683790-144","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929221_uploaded_image1_1568130227.07.png"
"1752683790-145","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements Enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_929220_uploaded_image1_1568130345.41.png"
"1752683790-146","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_918132_uploaded_image1_1567810084.62.png"
"1752683790-147","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","10 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_918128_uploaded_image1_1567809825.27.png"
"1752683790-148","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","10 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_918127_uploaded_image1_1567809637.8.png"
"1752683790-149","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","21 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_918122_uploaded_image1_1567809516.5.png"
"1752683790-150","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson enfant","16 000CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_915850_uploaded_image1_1567763636.38.png"
"1752683790-151","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_902731_uploaded_image1_1567471827.27.png"
"1752683790-152","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Langes bébé","7 000CFA","Patte d'Oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_902542_uploaded_image1_1567465870.43.png"
"1752683790-153","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Gigoteuse","10 000CFA","Sénégal","https://images.coinafrique.com/thumb_894885_uploaded_image1_1567205957.07.png"
"1752683790-154","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_892154_uploaded_image1_1567155680.4.png"
"1752683790-155","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_889084_uploaded_image1_1567081638.65.png"
"1752683790-156","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_889080_uploaded_image1_1567081597.59.png"
"1752683790-157","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_882774_uploaded_image1_1566929353.89.png"
"1752683790-158","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtement  bébé","6 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_882678_uploaded_image1_1566927510.43.png"
"1752683790-159","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874430_uploaded_image1_1566726381.32.png"
"1752683790-160","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie de 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874424_uploaded_image1_1566726248.32.png"
"1752683790-161","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements Enfants - friperie de 1er choix","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874422_uploaded_image1_1566726154.26.png"
"1752683790-162","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874418_uploaded_image1_1566726014.16.png"
"1752683790-163","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_874410_uploaded_image1_1566725903.03.png"
"1752683790-164","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie de 1er choix","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_874399_uploaded_image1_1566725623.64.png"
"1752683790-165","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson pour enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_859544_uploaded_image1_1566339969.44.png"
"1752683790-166","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_859540_uploaded_image1_1566339904.59.png"
"1752683790-167","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","8 000CFA","Sénégal","https://images.coinafrique.com/thumb_829029_uploaded_image1_1565382378.89.png"
"1752683790-168","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_821731_uploaded_image1_1565208424.68.png"
"1752683790-169","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Collection robes de Tabaski","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_814621_uploaded_image1_1565037683.29.png"
"1752683790-170","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson Enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_809246_uploaded_image1_1564866370.7.png"
"1752683790-171","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robes bazin brodé - enfant","15 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_808557_uploaded_image1_1564848841.78.png"
"1752683790-172","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant - Bazin Getzner","20 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_808553_uploaded_image1_1564848715.66.png"
"1752683790-173","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe   Getzner  enfant","20 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_808545_uploaded_image1_1564848572.85.png"
"1752683790-174","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_803921_uploaded_image1_1564729928.32.png"
"1752683790-175","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble garçon","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_799559_uploaded_image1_1564591431.49.png"
"1752683790-176","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_799552_uploaded_image1_1564591269.56.png"
"1752683793-177","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robes","9 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1330043_uploaded_image1_1576151148.98.png"
"1752683793-178","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1318538_uploaded_image1_1575939916.47.png"
"1752683793-179","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe pour enfants","5 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1317815_uploaded_image1_1575924047.73.png"
"1752683793-180","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1316993_uploaded_image1_1575912153.45.png"
"1752683793-181","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe brodé et bazin","7 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1311765_uploaded_image1_1575816948.09.png"
"1752683793-182","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe  pour enfants","5 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1311757_uploaded_image1_1575816788.31.png"
"1752683793-183","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1308250_uploaded_image1_1575732181.36.png"
"1752683793-184","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble vêtements enfants","6 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1308244_uploaded_image1_1575732106.25.png"
"1752683793-185","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe princesse","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1306722_uploaded_image1_1575705367.41.png"
"1752683793-186","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1306088_uploaded_image1_1575679888.1.png"
"1752683793-187","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robes et chemises enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1305436_uploaded_image1_1575666018.7.png"
"1752683793-188","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1304621_uploaded_image1_1575653403.01.png"
"1752683793-189","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","2 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1303712_uploaded_image1_1575639089.05.png"
"1752683793-190","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1303699_uploaded_image1_1575638913.69.png"
"1752683793-191","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_1293363_uploaded_image1_1575463410.31.png"
"1752683793-192","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Bavoir bébé 0-3 ans","1 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1284185_uploaded_image1_1575301233.88.png"
"1752683793-193","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Bavoir + chaussons bébé","2 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1284009_uploaded_image1_1575298926.1.png"
"1752683793-194","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","3 chaussettes bébé 0-1 an","1 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1283945_uploaded_image1_1575298312.76.png"
"1752683793-195","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1282310_uploaded_image1_1575282145.6.png"
"1752683793-196","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1282295_uploaded_image1_1575281930.46.png"
"1752683793-197","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson pour enfant","14 000CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_1277041_uploaded_image1_1575150231.49.png"
"1752683793-198","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1275582_uploaded_image1_1575122531.77.png"
"1752683793-199","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1273024_uploaded_image1_1575074612.55.png"
"1752683793-200","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1265617_uploaded_image1_1574948491.15.png"
"1752683793-201","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1265573_uploaded_image1_1574947905.39.png"
"1752683793-202","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1260781_uploaded_image1_1574865295.78.png"
